CBSA_ID,CBSA_NAME,ACUITY_LEVEL,WEEK,SEASON,Latitude,Longitude,ACTIVITY_LEVEL
903,"Orlando-Kissimmee-Sanford, FL",2,5/4/2024,2023-24,28.5828156,-81.3399414,Minimal
834,"Ozark, AL",2,5/4/2024,2023-24,31.459017,-85.640289,Minimal
316,"Palatka, FL",1,5/4/2024,2023-24,29.6485801,-81.6375819,Minimal
394,"Palm Bay-Melbourne-Titusville, FL",1,5/4/2024,2023-24,28.263933,-80.7214417,Minimal
311,"Panama City, FL",2,5/4/2024,2023-24,30.1588129,-85.6602058,Minimal
180,"Payson, AZ",6,5/4/2024,2023-24,34.2308684,-111.3251355,Moderate
334,"Pecos, TX",1,5/4/2024,2023-24,31.4229124,-103.4932293,Minimal
104,"Pensacola-Ferry Pass-Brent, FL",1,5/4/2024,2023-24,30.4688079,-87.2360826,Minimal
60,"Phoenix-Mesa-Scottsdale, AZ",4,5/4/2024,2023-24,33.4982289,-112.2384017,Low
776,"Portales, NM",1,5/4/2024,2023-24,34.1861922,-103.3343978,Minimal
742,"Port St. Lucie, FL",2,5/4/2024,2023-24,27.2730492,-80.3582261,Minimal
135,"Prescott, AZ",1,5/4/2024,2023-24,34.5400242,-112.4685025,Minimal
599,"Punta Gorda, FL",1,5/4/2024,2023-24,26.9297836,-82.0453664,Minimal
533,"Raymondville, TX",1,5/4/2024,2023-24,26.4814565,-97.783051,Minimal
343,"Rio Grande City, TX",3,5/4/2024,2023-24,26.3797874,-98.8203046,Minimal
273,"Riverside-San Bernardino-Ontario, CA",1,5/4/2024,2023-24,34.9592083,-116.419389,Minimal
872,"Roswell, NM",1,5/4/2024,2023-24,33.3942528,-104.5226958,Minimal
538,"Ruidoso, NM",3,5/4/2024,2023-24,33.3338601,-105.6813321,Minimal
487,"Ruston, LA",1,5/4/2024,2023-24,32.5232053,-92.637927,Minimal
55,"Sacramento--Roseville--Arden-Arcade, CA",4,5/4/2024,2023-24,38.6008071,-121.3770336,Low
123,"Safford, AZ",1,5/4/2024,2023-24,32.8339546,-109.70758,Minimal
254,"Salinas, CA",1,5/4/2024,2023-24,36.6777372,-121.6555013,Minimal
122,"San Angelo, TX",1,5/4/2024,2023-24,31.4637723,-100.4370375,Minimal
29,"San Antonio-New Braunfels, TX",1,5/4/2024,2023-24,29.4249213,-98.4930675,Minimal
230,"San Diego-Carlsbad, CA",1,5/4/2024,2023-24,33.1580933,-117.3505939,Minimal
72,"San Francisco-Oakland-Hayward, CA",4,5/4/2024,2023-24,37.6687665,-122.0809964,Low
109,"San Jose-Sunnyvale-Santa Clara, CA",3,5/4/2024,2023-24,37.36883,-122.0363496,Minimal
363,"Santa Cruz-Watsonville, CA",9,5/4/2024,2023-24,36.910231,-121.7568946,High
595,"Santa Fe, NM",2,5/4/2024,2023-24,35.6869752,-105.937799,Minimal
215,"Santa Maria-Santa Barbara, CA",1,5/4/2024,2023-24,34.9530337,-120.4357191,Minimal
677,"Santa Rosa, CA",6,5/4/2024,2023-24,38.440429,-122.7140548,Moderate
96,"Scottsboro, AL",1,5/4/2024,2023-24,34.6723069,-86.0341463,Minimal
828,"Sebastian-Vero Beach, FL",2,5/4/2024,2023-24,27.6386434,-80.3972736,Minimal
184,"Sebring, FL",1,5/4/2024,2023-24,27.495592,-81.440907,Minimal
112,"Selma, AL",1,5/4/2024,2023-24,32.4073589,-87.0211007,Minimal
639,"Sherman-Denison, TX",1,5/4/2024,2023-24,33.6704808,-96.6101496,Minimal
684,"Show Low, AZ",1,5/4/2024,2023-24,34.2542084,-110.0298327,Minimal
107,"Shreveport-Bossier City, LA",7,5/4/2024,2023-24,32.5159852,-93.7321228,Moderate
525,"Sierra Vista-Douglas, AZ",1,5/4/2024,2023-24,31.828458,-109.949686,Minimal
80,"Silver City, NM",1,5/4/2024,2023-24,32.770075,-108.280326,Minimal
269,"Sonora, CA",2,5/4/2024,2023-24,37.9829496,-120.3821724,Minimal
445,"Stockton-Lodi, CA",3,5/4/2024,2023-24,38.1400398,-121.2689599,Minimal
263,"Talladega-Sylacauga, AL",1,5/4/2024,2023-24,33.1731716,-86.2516406,Minimal
191,"Tallahassee, FL",3,5/4/2024,2023-24,30.4381828,-84.2806235,Minimal
649,"Tampa-St. Petersburg-Clearwater, FL",2,5/4/2024,2023-24,28.274347,-82.3885783,Minimal
246,"Taos, NM",1,5/4/2024,2023-24,36.4072134,-105.5733788,Minimal
91,"The Villages, FL",3,5/4/2024,2023-24,28.927019,-82.0037608,Minimal
268,"Troy, AL",6,5/4/2024,2023-24,31.8087678,-85.969951,Moderate
512,"Tucson, AZ",1,5/4/2024,2023-24,32.2539787,-110.9741769,Minimal
30,"Tuscaloosa, AL",2,5/4/2024,2023-24,33.2098407,-87.5691735,Minimal
407,"Vallejo-Fairfield, CA",4,5/4/2024,2023-24,38.2562125,-121.9280928,Low
460,"Valley, AL",1,5/4/2024,2023-24,32.8187406,-85.1793852,Minimal
409,"Victoria, TX",1,5/4/2024,2023-24,28.8052674,-97.0035982,Minimal
642,"Waco, TX",1,5/4/2024,2023-24,31.549333,-97.1466695,Minimal
907,"Wauchula, FL",1,5/4/2024,2023-24,27.5472589,-81.8114715,Minimal
108,"Yuba City, CA",1,5/4/2024,2023-24,39.1406607,-121.6177394,Minimal
59,"Yuma, AZ",1,5/4/2024,2023-24,32.6926512,-114.6276916,Minimal
